index,SATechnique,propDepth,propMethod,threshold,heuristic,dailyAccs
NASDAQ,VADER1,0,3,0.7,1,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,1,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,2,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.7,2,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,2,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,3,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.7,3,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,3,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,4,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.7,4,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,4,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,5,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.7,5,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,5,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,6,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.7,6,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,6,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,7,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.7,7,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.7,7,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,1,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.8,1,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,1,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,2,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.8,2,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,2,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,3,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.8,3,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,3,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,4,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.8,4,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,4,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,5,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.8,5,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,5,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,6,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.8,6,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,6,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,7,0,"{'2018-04-02': 1.0, '2018-04-03': 1.0, '2018-04-04': 1.0, '2018-04-05': 0.9130434782608695, '2018-04-06': 0.6176470588235294, '2018-04-07': 0.6176470588235294, '2018-04-08': 0.6176470588235294, '2018-04-09': 0.6170212765957447}"
NASDAQ,VADER1,0,3,0.8,7,0.05,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,0,3,0.8,7,0.1,"{'2018-04-02': 0.25, '2018-04-03': 0.3333333333333333, '2018-04-04': 0.5714285714285714, '2018-04-05': 0.47619047619047616, '2018-04-06': 0.29411764705882354, '2018-04-07': 0.29411764705882354, '2018-04-08': 0.29411764705882354, '2018-04-09': 0.29411764705882354}"
NASDAQ,VADER1,1,1,0.0,1,0,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,1,0.05,"{'2018-04-02': 0.06451612903225806, '2018-04-03': 0.3602150537634409, '2018-04-04': 0.5698924731182796, '2018-04-05': 0.5134408602150538, '2018-04-06': 0.42795698924731185, '2018-04-07': 0.42795698924731185, '2018-04-08': 0.42795698924731185, '2018-04-09': 0.4229390681003584}"
NASDAQ,VADER1,1,1,0.0,1,0.1,"{'2018-04-02': 0.06451612903225806, '2018-04-03': 0.3602150537634409, '2018-04-04': 0.5698924731182796, '2018-04-05': 0.5134408602150538, '2018-04-06': 0.42795698924731185, '2018-04-07': 0.42795698924731185, '2018-04-08': 0.42795698924731185, '2018-04-09': 0.4229390681003584}"
NASDAQ,VADER1,1,1,0.0,2,0,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,2,0.05,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,2,0.1,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,3,0,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,3,0.05,"{'2018-04-02': 0.06451612903225806, '2018-04-03': 0.3602150537634409, '2018-04-04': 0.5698924731182796, '2018-04-05': 0.5134408602150538, '2018-04-06': 0.42795698924731185, '2018-04-07': 0.42795698924731185, '2018-04-08': 0.42795698924731185, '2018-04-09': 0.4229390681003584}"
NASDAQ,VADER1,1,1,0.0,3,0.1,"{'2018-04-02': 0.06451612903225806, '2018-04-03': 0.3602150537634409, '2018-04-04': 0.5698924731182796, '2018-04-05': 0.5134408602150538, '2018-04-06': 0.42795698924731185, '2018-04-07': 0.42795698924731185, '2018-04-08': 0.42795698924731185, '2018-04-09': 0.4229390681003584}"
NASDAQ,VADER1,1,1,0.0,4,0,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,4,0.05,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,4,0.1,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,5,0,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,5,0.05,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,5,0.1,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.0,6,0,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.3532608695652174, '2018-04-04': 0.5688405797101449, '2018-04-05': 0.5135869565217391, '2018-04-06': 0.4282608695652174, '2018-04-07': 0.4282608695652174, '2018-04-08': 0.4282608695652174, '2018-04-09': 0.42391304347826086}"
NASDAQ,VADER1,1,1,0.0,6,0.05,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.3532608695652174, '2018-04-04': 0.5688405797101449, '2018-04-05': 0.5135869565217391, '2018-04-06': 0.4282608695652174, '2018-04-07': 0.4282608695652174, '2018-04-08': 0.4282608695652174, '2018-04-09': 0.42391304347826086}"
NASDAQ,VADER1,1,1,0.0,6,0.1,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.3532608695652174, '2018-04-04': 0.5688405797101449, '2018-04-05': 0.5135869565217391, '2018-04-06': 0.4282608695652174, '2018-04-07': 0.4282608695652174, '2018-04-08': 0.4282608695652174, '2018-04-09': 0.42391304347826086}"
NASDAQ,VADER1,1,1,0.0,7,0,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.3532608695652174, '2018-04-04': 0.5688405797101449, '2018-04-05': 0.5135869565217391, '2018-04-06': 0.4282608695652174, '2018-04-07': 0.4282608695652174, '2018-04-08': 0.4282608695652174, '2018-04-09': 0.42391304347826086}"
NASDAQ,VADER1,1,1,0.0,7,0.05,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.3532608695652174, '2018-04-04': 0.5688405797101449, '2018-04-05': 0.5135869565217391, '2018-04-06': 0.4282608695652174, '2018-04-07': 0.4282608695652174, '2018-04-08': 0.4282608695652174, '2018-04-09': 0.42391304347826086}"
NASDAQ,VADER1,1,1,0.0,7,0.1,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.3532608695652174, '2018-04-04': 0.5688405797101449, '2018-04-05': 0.5135869565217391, '2018-04-06': 0.4282608695652174, '2018-04-07': 0.4282608695652174, '2018-04-08': 0.4282608695652174, '2018-04-09': 0.42391304347826086}"
NASDAQ,VADER1,1,1,0.1,1,0,"{'2018-04-02': 0.056179775280898875, '2018-04-03': 0.34269662921348315, '2018-04-04': 0.5682656826568265, '2018-04-05': 0.510989010989011, '2018-04-06': 0.424507658643326, '2018-04-07': 0.424507658643326, '2018-04-08': 0.424507658643326, '2018-04-09': 0.42}"
NASDAQ,VADER1,1,1,0.1,1,0.05,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.1,1,0.1,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.1,2,0,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.1,2,0.05,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.1,2,0.1,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.1,3,0,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.34782608695652173, '2018-04-04': 0.5667870036101083, '2018-04-05': 0.5108108108108108, '2018-04-06': 0.42548596112311016, '2018-04-07': 0.42548596112311016, '2018-04-08': 0.42548596112311016, '2018-04-09': 0.420863309352518}"
NASDAQ,VADER1,1,1,0.1,3,0.05,"{'2018-04-02': 0.06451612903225806, '2018-04-03': 0.34972677595628415, '2018-04-04': 0.5652173913043478, '2018-04-05': 0.5094850948509485, '2018-04-06': 0.42424242424242425, '2018-04-07': 0.42424242424242425, '2018-04-08': 0.42424242424242425, '2018-04-09': 0.4198198198198198}"
NASDAQ,VADER1,1,1,0.1,3,0.1,"{'2018-04-02': 0.06451612903225806, '2018-04-03': 0.3602150537634409, '2018-04-04': 0.5698924731182796, '2018-04-05': 0.5134408602150538, '2018-04-06': 0.42795698924731185, '2018-04-07': 0.42795698924731185, '2018-04-08': 0.42795698924731185, '2018-04-09': 0.4229390681003584}"
NASDAQ,VADER1,1,1,0.1,4,0,"{'2018-04-02': 0.054945054945054944, '2018-04-03': 0.34615384615384615, '2018-04-04': 0.5672727272727273, '2018-04-05': 0.5108695652173914, '2018-04-06': 0.42516268980477223, '2018-04-07': 0.42516268980477223, '2018-04-08': 0.42516268980477223, '2018-04-09': 0.42057761732851984}"
NASDAQ,VADER1,1,1,0.1,4,0.05,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.1,4,0.1,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.1,5,0,"{'2018-04-02': 0.05555555555555555, '2018-04-03': 0.34444444444444444, '2018-04-04': 0.5677655677655677, '2018-04-05': 0.5109289617486339, '2018-04-06': 0.42483660130718953, '2018-04-07': 0.42483660130718953, '2018-04-08': 0.42483660130718953, '2018-04-09': 0.42028985507246375}"
NASDAQ,VADER1,1,1,0.1,5,0.05,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.1,5,0.1,"{'2018-04-02': 0.053763440860215055, '2018-04-03': 0.34946236559139787, '2018-04-04': 0.5663082437275986, '2018-04-05': 0.510752688172043, '2018-04-06': 0.4258064516129032, '2018-04-07': 0.4258064516129032, '2018-04-08': 0.4258064516129032, '2018-04-09': 0.4211469534050179}"
NASDAQ,VADER1,1,1,0.1,6,0,"{'2018-04-02': 0.056818181818181816, '2018-04-03': 0.3465909090909091, '2018-04-04': 0.5708955223880597, '2018-04-05': 0.5138888888888888, '2018-04-06': 0.4269911504424779, '2018-04-07': 0.4269911504424779, '2018-04-08': 0.4269911504424779, '2018-04-09': 0.4227941176470588}"
NASDAQ,VADER1,1,1,0.1,6,0.05,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.3532608695652174, '2018-04-04': 0.5688405797101449, '2018-04-05': 0.5135869565217391, '2018-04-06': 0.4282608695652174, '2018-04-07': 0.4282608695652174, '2018-04-08': 0.4282608695652174, '2018-04-09': 0.42391304347826086}"
NASDAQ,VADER1,1,1,0.1,6,0.1,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.3532608695652174, '2018-04-04': 0.5688405797101449, '2018-04-05': 0.5135869565217391, '2018-04-06': 0.4282608695652174, '2018-04-07': 0.4282608695652174, '2018-04-08': 0.4282608695652174, '2018-04-09': 0.42391304347826086}"
NASDAQ,VADER1,1,1,0.1,7,0,"{'2018-04-02': 0.056818181818181816, '2018-04-03': 0.3465909090909091, '2018-04-04': 0.5708955223880597, '2018-04-05': 0.5138888888888888, '2018-04-06': 0.4269911504424779, '2018-04-07': 0.4269911504424779, '2018-04-08': 0.4269911504424779, '2018-04-09': 0.4227941176470588}"
NASDAQ,VADER1,1,1,0.1,7,0.05,"{'2018-04-02': 0.05434782608695652, '2018-04-03': 0.3532608695652174, '2018-04-04': 0.5688405797101449, '2018-04-05': 0.5135869565217391, '2018-04-06': 0.4282608695652174, '2018-04-07': 0.4282608695652174, '2018-04-08': 0.4282608695652174, '2018-04-09': 0.42391304347826086}"
